osm_id,osm_type,city_key,lat,lon,material_raw_tag,material
42759653,way,strasbourg,48.61182650822101,7.745276449608235,roof_tiles,tuile_terre_cuite
42759677,way,strasbourg,48.61162714401773,7.7457355180775425,roof_tiles,tuile_terre_cuite
42879648,way,strasbourg,48.608244771360674,7.742964642791073,roof_tiles,tuile_terre_cuite
42762234,way,strasbourg,48.61213269757916,7.74538945041846,roof_tiles,tuile_terre_cuite
43333189,way,strasbourg,48.60771215292597,7.755256271455925,roof_tiles,tuile_terre_cuite
43203009,way,strasbourg,48.605104727827694,7.753846184584179,roof_tiles,tuile_terre_cuite
43400492,way,strasbourg,48.60420323925691,7.764347447586674,roof_tiles,tuile_terre_cuite
43105527,way,strasbourg,48.60504252029863,7.751366644995963,roof_tiles,tuile_terre_cuite
42271658,way,strasbourg,48.601219484135264,7.739434430937464,roof_tiles,tuile_terre_cuite
44819004,way,strasbourg,48.614167538582535,7.774481628106068,roof_tiles,tuile_terre_cuite
36530040,way,strasbourg,48.59747858064916,7.764234008424073,roof_tiles,tuile_terre_cuite
42827222,way,strasbourg,48.61146149099879,7.742972851000964,roof_tiles,tuile_terre_cuite
528887553,way,strasbourg,48.60851532594825,7.722271363479098,roof_tiles,tuile_terre_cuite
114647438,way,strasbourg,48.59757514234958,7.722099793524008,roof_tiles,tuile_terre_cuite
506827770,way,strasbourg,48.59682634170364,7.697005900605685,roof_tiles,tuile_terre_cuite
42755088,way,strasbourg,48.6103406564099,7.745435337881759,roof_tiles,tuile_terre_cuite
43202998,way,strasbourg,48.60487490644593,7.754063950912035,roof_tiles,tuile_terre_cuite
44818987,way,strasbourg,48.61461485099513,7.776497934346331,roof_tiles,tuile_terre_cuite
42435107,way,strasbourg,48.60527394897882,7.74180947972335,roof_tiles,tuile_terre_cuite
42925401,way,strasbourg,48.61041054977767,7.754725004549061,roof_tiles,tuile_terre_cuite
41496571,way,strasbourg,48.587430800465455,7.78505346561236,roof_tiles,tuile_terre_cuite
296992173,way,strasbourg,48.6003760172585,7.739848522718036,roof_tiles,tuile_terre_cuite
43151963,way,strasbourg,48.60738800682551,7.752660955074324,roof_tiles,tuile_terre_cuite
42925571,way,strasbourg,48.60915352755278,7.752082705032014,roof_tiles,tuile_terre_cuite
44819147,way,strasbourg,48.61384607913278,7.775404388010594,roof_tiles,tuile_terre_cuite
42827602,way,strasbourg,48.61246410341934,7.744054134655049,roof_tiles,tuile_terre_cuite
42827656,way,strasbourg,48.612517197774885,7.745616426262438,roof_tiles,tuile_terre_cuite
43400505,way,strasbourg,48.60502737058098,7.763367147894638,roof_tiles,tuile_terre_cuite
42271777,way,strasbourg,48.60271946962956,7.738576993738627,roof_tiles,tuile_terre_cuite
41753451,way,strasbourg,48.60872857081428,7.729115993274384,roof_tiles,tuile_terre_cuite
42375130,way,strasbourg,48.60358073420661,7.7427304146406035,roof_tiles,tuile_terre_cuite
42917450,way,strasbourg,48.61138264583727,7.750111649666914,roof_tiles,tuile_terre_cuite
42827307,way,strasbourg,48.61112149953171,7.743214575747562,roof_tiles,tuile_terre_cuite
41664088,way,strasbourg,48.60120588822448,7.73696871781458,roof_tiles,tuile_terre_cuite
43012696,way,strasbourg,48.60230168583235,7.746967762014427,roof_tiles,tuile_terre_cuite
